history_date,character_isk,corporation_isk,total_isk,isk_velocity,isk_velocity_wo_accessories
2018-10-07,950680928947330.1,231611146417972.3,1182292075365302.5,0.7999248410835391,0.3915711108998186
2018-10-08,954687799581512.8,231560811635617.62,1186248611217130.5,0.6635059771808932,0.3434657136167657
2018-10-09,953217265934384.0,231796183079468.78,1185013449013852.8,0.6375759928594102,0.34196083983838094
2018-10-10,952217632656911.0,233088288644878.3,1185305921301789.2,0.6106483710486547,0.3218075831620032
2018-10-11,950748651998346.6,232092894005807.16,1182841546004153.8,0.6189627871145963,0.3184097247097919
2018-10-12,949442712823360.0,232421380629588.1,1181864093452948.0,0.6445575138167035,0.3187208692068299
2018-10-13,952056500975139.5,232323324185498.4,1184379825160638.0,0.7447295579443178,0.3797260791867041
2018-10-14,952997045955865.5,232674895628344.97,1185671941584210.5,0.7604604955876068,0.3834230990106649
2018-10-15,954781424951239.5,232039935943406.62,1186821360894646.0,0.6016450363536557,0.32263619618043415
2018-10-16,953606318927730.6,231029490131568.62,1184635809059299.2,0.551818002984695,0.2995690822367495
2018-10-17,952433892195288.8,231738955278480.1,1184172847473768.8,0.5451980044336755,0.29146399596470784
2018-10-18,953225055850909.6,232184183261872.78,1185409239112782.5,0.567616839422393,0.2979575262575582
2018-10-19,955439310893072.5,232233729010250.12,1187673039903322.5,0.6261057817020081,0.30524892436779094
2018-10-20,957860880680343.0,232559424266009.28,1190420304946352.2,0.7416643321159837,0.3613149034468772
2018-10-21,959625798519497.1,233240714111394.16,1192866512630891.2,0.7546032832611674,0.38155380090874047
2018-10-22,959097769362272.4,233872152149660.72,1192969921511933.0,0.5932086205520231,0.31204498477346687
2018-10-23,957433210541345.1,233449827359638.25,1190883037900983.5,0.6205047997199624,0.3328559238267252
2018-10-24,958807256871100.8,233592722497157.4,1192399979368258.2,0.5871095289003984,0.32923358232563643
2018-10-25,962111491805229.9,233230608424678.47,1195342100229908.2,0.6651596245188582,0.3454352618659945
2018-10-26,962385543222435.4,234248994467771.06,1196634537690206.5,0.6624960626317128,0.3372247263574798
2018-10-27,965003444473596.8,235685332248315.78,1200688776721912.5,0.7753539336390203,0.3832183955110853
2018-10-28,967268255143715.9,237440242028404.66,1204708497172120.5,0.7855969569506673,0.4131504888267988
2018-10-29,966085325756032.1,238723119854667.8,1204808445610700.0,0.6531654619024864,0.33769079459417506
2018-10-31,967885430047256.9,239521821671279.4,1207407251718536.2,0.6257864398604227,0.31327431458427196
2018-11-01,968778668676775.4,238488458327433.56,1207267127004209.0,0.6732958301405767,0.34036259688720355
2018-11-02,969528803069663.0,238841735381369.72,1208370538451032.8,0.6749544916807816,0.3395417762648165
2018-11-03,972433399484508.4,239231905656211.28,1211665305140719.8,0.7807457452068932,0.3856636644464677
2018-11-04,973837337214574.6,239324279136776.75,1213161616351351.5,0.8303204487713652,0.42217847513001844
2018-11-05,973989451422490.2,237417235163743.66,1211406686586234.0,0.6537475895325572,0.3482130850172372
2018-11-06,972001358251148.9,236942425850905.06,1208943784102054.0,0.5953233693863496,0.3141536069286974
2018-11-07,972104835260798.1,237058480633504.3,1209163315894302.5,0.579682380893454,0.30273110561628785
2018-11-08,973484840466398.8,235054709335154.1,1208539549801552.8,0.5874414419664608,0.30858321399420585
2018-11-09,974270136972801.2,235623670478098.34,1209893807450899.5,0.6779004277248055,0.3368700135530345
2018-11-10,974667999725890.4,235512407256594.0,1210180406982484.5,0.734048291609302,0.3683680495469987
2018-11-11,976880735708587.5,236049303867509.2,1212930039576096.8,0.7349791764072731,0.390516320473875
2018-11-12,977142862687708.8,235413155380606.94,1212556018068315.8,0.6845030011411353,0.34120923049928625
2018-11-13,977440893008826.5,235201330673412.97,1212642223682239.5,0.6894473472023062,0.3828069812699038
2018-11-14,976335587979555.9,235200067175681.56,1211535655155237.5,0.658478159857763,0.3683703017722084
2018-11-15,978341502574621.8,235409000055446.62,1213750502630068.5,0.6351479636862766,0.34591681391650625
2018-11-16,985392241413249.5,236536589559088.28,1221928830972337.8,0.6674163922623259,0.326790599543404
2018-11-17,993559050311335.6,238045081787441.7,1231604132098777.2,0.7578360663872864,0.38871871524678797
2018-11-18,996935950525452.4,240128701895011.84,1237064652420464.2,0.7645206861772497,0.40711564877749995
2018-11-19,995205237527761.1,241238909011392.25,1236444146539153.5,0.6268323120409529,0.33522026747981515
2018-11-20,994118673452337.2,241349801829570.75,1235468475281908.0,0.5974184267410122,0.31810496619552364
2018-11-21,995711719756637.5,241302159838639.1,1237013879595276.5,0.5841675005851836,0.31752652999165726
2018-11-22,996551243336813.5,241273997751355.1,1237825241088168.5,0.5955382466704293,0.3164625833683593
2018-11-23,998433788935365.5,240641952430407.03,1239075741365772.5,0.7773286512673188,0.3176376762278091
2018-11-24,999078204526303.4,240626832396208.2,1239705036922511.5,0.8794500325234652,0.3829523358831956
2018-11-25,1002974188027056.5,238596208037896.4,1241570396064953.0,1.171469235666259,0.41476937706076444
2018-11-26,1001760719479419.1,238787791034906.88,1240548510514326.0,0.958176887699431,0.3497494985987188
2018-11-27,1000706282383746.0,238194372205509.03,1238900654589255.0,0.7750309276516689,0.32323587354046174
2018-11-28,1000670411995744.0,238557834361813.16,1239228246357557.2,0.6112442526798305,0.31971944622784765
2018-11-29,1000332750382773.4,239614754374397.44,1239947504757170.8,0.5791982901910263,0.3077931964928984
2018-11-30,1000930971221894.8,240001002508934.75,1240931973730829.5,0.6106819390204505,0.31491276622147985
2018-12-02,1001859525878442.6,241856054802269.94,1243715580680712.5,0.7280537845034553,0.38321673809329543
2018-12-03,1001328679465882.2,241315037475396.25,1242643716941278.5,0.6004743842086915,0.3009168437843857
2018-12-04,1000546352639096.8,240999649386207.78,1241546002025304.5,0.5969521093642667,0.3059764569173609
2018-12-05,999540325132228.0,243544159092243.47,1243084484224471.5,0.5728024467600268,0.3003381128170789
2018-12-06,1002060255917372.8,244419424152783.1,1246479680070155.8,0.5166702530051468,0.27332422824072816
2018-12-07,1003739100708783.8,243465515100781.6,1247204615809565.2,0.5512512930653954,0.2879900494126615
2018-12-08,1008093877946535.6,243873847836402.5,1251967725782938.0,0.6296434421427133,0.3462275449285093
2018-12-09,1009559278679945.2,244399313375649.25,1253958592055594.5,0.6466873140306507,0.3557994267566952
2018-12-10,1010275382889823.8,243977943394522.88,1254253326284346.5,0.5554469336173876,0.283806986317507
2018-12-11,1017443015670935.1,244889905802389.72,1262332921473324.8,0.6367412507484681,0.2888153401260491
2018-12-12,1025489305048962.4,246314385348201.0,1271803690397163.5,0.6122893027119992,0.28054266676277734
2018-12-13,1030535903572631.1,246973923903439.66,1277509827476070.8,0.569421063564836,0.27601165234658864
2018-12-14,1034948865130847.8,247682083212151.4,1282630948342999.2,0.5867382953549173,0.29772753142466096
2018-12-15,1042959795674890.8,249212349118940.8,1292172144793831.5,0.6938077236878236,0.3578041086303727
2018-12-16,1048768348621769.5,249388554030535.12,1298156902652304.5,0.7266681716749022,0.37981517492555944
2018-12-17,1047485212338583.1,249100149331848.0,1296585361670431.0,0.6252171681976423,0.31302000373723576
2018-12-18,1045823198653131.5,248384736461968.75,1294207935115100.2,0.5999312999980795,0.31752419516463926
2018-12-19,1046463226739783.5,248546699413816.0,1295009926153599.5,0.5607784616344896,0.2904998075169559
2018-12-20,1047341411592326.0,249145840488397.3,1296487252080723.2,0.61308351957997,0.3291562094182448
2018-12-21,1049307134465510.4,249507803568579.06,1298814938034089.5,0.6218539280814408,0.32397593114278167
2018-12-22,1053464789178818.9,249183149805774.97,1302647938984593.8,0.6805118846192372,0.33549225930553717
2018-12-23,1056809341729939.5,249137420855521.03,1305946762585460.5,0.9716960843928167,0.40141216889635817
2018-12-24,1055865035731376.4,250225575112842.5,1306090610844219.0,0.8033909177855696,0.3419521245346946
2018-12-25,1055400591630523.8,250372050530014.62,1305772642160538.5,0.7538514206223764,0.3112389074035416
2018-12-26,1057209528939410.5,251665246414149.56,1308874775353560.0,0.7664914245295628,0.32149931817334176
2018-12-27,1056703140218384.5,253245381752088.56,1309948521970473.0,0.7729886778618131,0.3262159444128114
2018-12-28,1058031699337626.0,254169200936328.5,1312200900273954.5,0.7922509574543873,0.3417141341297867
2018-12-29,1059922755601047.6,258072662416151.62,1317995418017199.2,0.7844428647992489,0.3476680718187514
2018-12-30,1061248353649071.9,258607973289353.94,1319856326938425.8,0.7676423384840629,0.35400919386599217
2018-12-31,1060958868465877.4,260121723829301.06,1321080592295178.5,0.7105041707347038,0.30108506849941014
2019-01-01,1059829463759830.5,261051849695439.34,1320881313455269.8,0.7148512978332237,0.31355513182331174
2019-01-02,1062106831331085.2,260473102621262.88,1322579933952348.0,0.7402376504537227,0.3216772071663215
2019-01-03,1062504143071171.8,261195187341980.1,1323699330413151.8,0.7146415159427965,0.3193069934094236
2019-01-04,1063482957441494.0,261520659983911.44,1325003617425405.5,0.6932749548820576,0.30962949341984214
2019-01-05,1067959540630942.5,259688028798210.7,1327647569429153.2,0.7596003608322731,0.36605842632277164
2019-01-06,1070487511877865.9,260569824652926.34,1331057336530792.2,0.8087433918438998,0.3562418058334889
2019-01-07,1068868699743154.4,260893149781503.2,1329761849524657.5,0.6928951855134879,0.31939798296966293
2019-01-08,1070936073988420.5,260466965675008.47,1331403039663429.0,0.5717163683464546,0.2878584896230237
2019-01-09,1074559466080444.2,260382095843003.06,1334941561923447.2,0.5094152969901334,0.2786144471406327
2019-01-10,1074414517194072.2,259535692735834.97,1333950209929907.2,0.5059731634540069,0.28734449689868163
2019-01-11,1073501622588398.0,259105255643786.53,1332606878232184.5,0.5462972594205738,0.2889351479405823
2019-01-12,1075210909696200.2,259480722872826.06,1334691632569026.2,0.6958549724029516,0.35916002650933077
2019-01-13,1075472617394638.2,259931965772448.5,1335404583167086.8,0.6530215486219455,0.3600067249922489
2019-01-14,1070658268533858.4,259883993397305.12,1330542261931163.5,0.5518572734984598,0.29802620628579307
2019-01-15,1066652335621756.1,260995224884223.72,1327647560505979.8,0.5504704775965087,0.27090634624782306
2019-01-16,1066957007104918.0,261271848088400.66,1328228855193318.8,0.512032654046636,0.26503934328828566
2019-01-17,1067628513927375.8,261993266222670.38,1329621780150046.0,0.5168229837929897,0.27675996695192556
2019-01-18,1069701433144949.1,261953432373385.4,1331654865518334.5,0.5577854838906565,0.2808118190813638
2019-01-19,1070813311771629.8,261752283952732.78,1332565595724362.5,0.6893247442449263,0.3581004210400712
2019-01-20,1071992432493464.2,262120822996477.22,1334113255489941.5,0.6692469513435135,0.35737377232404477
2019-01-21,1069771813520192.9,261826573224600.75,1331598386744793.5,0.5646738224661374,0.3116288883917419
2019-01-22,1066937556155391.5,262386333801931.47,1329323889957323.0,0.5776078027841777,0.285439449661803
2019-01-23,1063148368594883.6,262198263354126.44,1325346631949010.0,0.5315319697961886,0.28125491430035765
2019-01-24,1059243838688043.5,261975006958392.3,1321218845646435.8,0.5474579458228352,0.2739685599426963
2019-01-25,1055325073544433.1,262051844313828.97,1317376917858262.0,0.5686055309943934,0.28607629806131635
2019-01-26,1050845428045089.5,260299340951566.84,1311144768996656.2,0.7103795446784278,0.3542241736679599
2019-01-27,1040943392659789.6,258422064996843.16,1299365457656632.8,0.7415884890295915,0.39235880087410746
2019-01-28,1034432773722507.2,255224785800779.16,1289657559523286.5,0.5859733555712174,0.2996750241482329
2019-01-29,1031317700090404.1,255617708335883.97,1286935408426288.0,0.5778685804689649,0.2740764053758158
2019-01-30,1030395201573004.2,255459368253965.9,1285854569826970.2,0.5457149396092272,0.26221132677035663
2019-01-31,1029258884468533.9,255305273526056.12,1284564157994590.0,0.6230042242601225,0.2946722851252761
2019-02-01,1029025921128171.2,255958498473012.88,1284984419601184.0,0.6737421120675071,0.30755161203492404
2019-02-02,1030975031020229.2,256265186233041.2,1287240217253270.5,0.747519542049942,0.3618622790719088
2019-02-03,1032666857658922.5,255594127765337.5,1288260985424260.0,0.7890617594544262,0.38791119960366177
2019-02-04,1032088854505268.9,255157079774004.75,1287245934279273.5,0.6060239268531487,0.29385504553291747
2019-02-05,1028251935730396.1,256167062498183.03,1284418998228579.2,0.5966857721491325,0.2907561097776796
2019-02-06,1025352110293803.9,257207932247674.62,1282560042541478.5,0.5739024083269075,0.28804586742961213
2019-02-07,1026341395671153.2,257136078943570.12,1283477474614723.5,0.5635641337780303,0.2769909021235315
2019-02-08,1028747131518579.2,256511366000712.66,1285258497519292.0,0.6084037540067039,0.28869414766685003
2019-02-09,1033613605810374.1,256009248978334.34,1289622854788708.5,0.7230588227163501,0.35507229395538653
2019-02-10,1036134458114346.4,257098134627051.56,1293232592741398.0,0.732027112907534,0.3680560749646265
2019-02-11,1035972446033890.4,256481117844340.78,1292453563878231.2,0.606913344337646,0.30859282033167695
2019-02-12,1034987195590910.2,256370066150274.53,1291357261741184.8,0.5829635312739395,0.2979693094489724
2019-02-14,1035451021940735.5,257415652295412.75,1292866674236148.2,0.6622739794399051,0.2807879908481116
2019-02-15,1037113016853744.6,257445630284326.47,1294558647138071.0,0.700635012278571,0.317274513116593
2019-02-16,1037440812051564.6,258055096653302.03,1295495908704866.8,0.7774161916601053,0.3618788537208521
2019-02-17,1040897828348381.6,257423979092876.7,1298321807441258.2,0.8374005403021489,0.3809482021155832
2019-02-18,1039663591818903.2,257998902920617.1,1297662494739520.2,0.6473137224439409,0.32210960584064713
2019-02-19,1038454597699421.1,257267517461010.88,1295722115160432.0,0.5909158576607497,0.2839704007590752
2019-02-20,1038373064219457.9,257314501327022.28,1295687565546480.2,0.5773221436772659,0.2938404585414806
2019-02-21,1038852275799294.1,258949603346527.47,1297801879145821.5,0.6214016623077221,0.2989074937783579
2019-02-22,1040034116024535.2,259620366186342.06,1299654482210877.2,0.5647228271912973,0.24899975358268545
2019-02-23,1044069136045945.8,259842983413867.28,1303912119459813.0,0.59809405407475,0.25925686923667973
2019-02-24,1046044604167424.0,259653286526054.4,1305697890693478.5,0.627928307912417,0.2775590373148174
2019-02-25,1045097699687954.9,261064494872183.97,1306162194560138.8,0.6017265871544573,0.286223963821238
2019-02-26,1044582007286344.0,261094584934542.3,1305676592220886.2,0.6160118737825425,0.29582541128465506
2019-02-27,1046038399549558.4,260371789094116.38,1306410188643674.8,0.6284801254489749,0.2923420115946006
2019-02-28,1046531065516617.2,261195518569093.1,1307726584085710.2,0.6219653518847669,0.2915364634380725
2019-03-01,1047926540393154.2,261031718831699.0,1308958259224853.2,0.6725651206040814,0.3011919555369684
2019-03-02,1050273569680855.0,261011218725294.12,1311284788406149.0,0.7941498084005029,0.3651630205864555
2019-03-03,1052372451809437.0,261046499913254.84,1313418951722691.8,0.7770665921350007,0.37397981996753304
2019-03-04,1053022345125570.8,260063840960394.4,1313086186085965.2,0.6731675280048585,0.3232809554536747
2019-03-05,1054282942317035.9,259235782951989.16,1313518725269025.0,0.6073376074856484,0.28943585459552795
2019-03-06,1054281854781257.5,259626462838793.3,1313908317620050.8,0.5864817703493195,0.27040100132691447
2019-03-07,1056672066399276.1,259714637842322.66,1316386704241598.8,0.630924858897921,0.29067568508601244
2019-03-08,1057407218092850.1,260056712255996.7,1317463930348846.8,0.6205273133506591,0.3034777259791633
2019-03-09,1059436037804438.0,260599863408169.97,1320035901212608.0,0.7524917383588632,0.36681223376161753
2019-03-10,1060408580115152.2,261075812185547.56,1321484392300699.8,0.6916865702233592,0.36761814856145236
2019-03-11,1057095440340685.9,260870223016542.3,1317965663357228.2,0.5901514582158549,0.2919646075678221
2019-03-12,1054001241180482.8,259793874037066.88,1313795115217549.5,0.585558159426955,0.3124372534969927
2019-03-13,1053894805322293.4,259909313762553.28,1313804119084846.8,0.6732376020437401,0.3195997853349988
2019-03-14,1053503261002933.9,259983307985166.44,1313486568988100.2,0.6421790969505804,0.29627405675886226
2019-03-15,1056589915051745.1,259408840115215.22,1315998755166960.2,0.6861246669457277,0.3157059895750593
2019-03-16,1056589915051736.2,259408981828564.22,1315998896880300.5,0.7351434208256655,0.33590695662255476
2019-03-17,1058357013764754.8,261652188822215.8,1320009202586970.5,0.7448287965860871,0.3441431944588071
2019-03-18,1056668626229407.0,260785906435760.22,1317454532665167.2,0.6389811693221916,0.28732297787005195
2019-03-19,1053997153290183.5,259533760680570.44,1313530913970754.0,0.6512924068684045,0.2797495235372057
2019-03-20,1051006456947978.6,260204959137767.8,1311211416085746.5,0.6492731669912039,0.28158953676118803
2019-03-21,1055430136736667.0,259656554783610.06,1315086691520277.0,0.6609217787295321,0.270715637814291
2019-03-22,1055268536419334.0,259287993763932.5,1314556530183266.5,0.6563571942093095,0.2840229686209204
2019-03-23,1057211416606043.5,258110193923703.22,1315321610529746.8,0.7411519796128543,0.3281659778484112
2019-03-24,1057797633200976.2,258366018804129.88,1316163652005106.0,0.7558674041908101,0.3478203731399366
2019-03-25,1057564673805125.4,258340177706380.28,1315904851511505.8,0.5718549952322138,0.2645454504161173
2019-03-26,1054165833330682.9,259064793557294.6,1313230626887977.5,0.5977970806261397,0.2805675061830432
2019-03-27,1054648165002498.2,259142259203236.38,1313790424205734.5,0.5852166830531834,0.27200235394269023
2019-03-28,1054401131613904.5,258545821165003.97,1312946952778908.5,0.567909747640989,0.2606041982839401
2019-03-29,1063110560212604.8,260012057563557.0,1323122617776161.8,0.8821045201559492,0.2826758104612472
2019-03-30,1071058196425890.2,260313782976771.4,1331371979402661.8,0.8315191114408909,0.3222158436436137
2019-03-31,1076126264199248.1,260803379283610.22,1336929643482858.2,0.8617729161332047,0.3581997497850323
2019-04-01,1076209100695078.5,261389682087962.03,1337598782783040.5,0.6729829603895681,0.2875503812995539
2019-04-02,1075830690557083.4,261103736754546.44,1336934427311629.8,0.5809969546030149,0.2674315020872609
2019-04-03,1074682155383766.2,261676807189638.03,1336358962573404.2,0.5540034298174982,0.26189541663419563
2019-04-04,1074853466490822.4,260713342446206.9,1335566808937029.2,0.6096380791430219,0.26899605394462434
2019-04-05,1076559031551031.9,260744326453216.6,1337303358004248.5,0.6125180680392444,0.2893188798642506
2019-04-06,1077363496897268.5,260615536619630.28,1337979033516898.8,0.6852513917972483,0.32856831020485444
2019-04-07,1078847403374510.8,259772806011544.84,1338620209386055.5,0.6992984502953647,0.3399792442827485
2019-04-08,1078343740895328.8,259062795562399.44,1337406536457728.2,0.5682527113331907,0.2687332221020448
2019-04-09,1077309015828354.8,259154913174604.2,1336463929002959.0,0.5717057667989276,0.2694969009222626
2019-04-10,1076213866385979.2,259128197418372.12,1335342063804351.5,0.5512894401963971,0.2589465412751842
2019-04-11,1077060784993219.5,259425005360483.6,1336485790353703.0,0.5379862983878269,0.25731490577112504
2019-04-12,1076094150983084.9,259244865673119.94,1335339016656204.8,0.5652233107595798,0.26304256241151913
2019-04-13,1078163527128044.0,259587126229245.06,1337750653357289.0,0.6824658925357207,0.3341957931207574
2019-04-14,1078275033076096.6,258718346919039.12,1336993379995135.8,0.6677799387828237,0.3232510996144788
2019-04-15,1074022697917840.9,258926738274348.75,1332949436192189.5,0.5233633705623525,0.2650417441016028
2019-04-16,1070915345325014.2,256580496567987.25,1327495841893001.5,0.5304481733617326,0.24681774872884296
2019-04-17,1070844270595181.2,256159987062899.12,1327004257658080.5,0.5404232677636814,0.26081903210337515
2019-04-18,1070555659581532.8,257188908067798.44,1327744567649331.2,0.5668242349301901,0.2566946107705507
2019-04-19,1071378083057266.6,258031465202202.56,1329409548259469.2,0.5941410149082673,0.2792855073571405
2019-04-20,1072275197560717.6,258530286966374.8,1330805484527092.5,0.646053428236205,0.291877481047872
2019-04-21,1071812726398279.6,259376258844644.0,1331188985242923.5,0.6152418772318511,0.2991456511499324
2019-04-22,1072777828986866.4,259137501688153.6,1331915330675020.0,0.5661126436013302,0.27724565691908465
2019-04-23,1071194907625933.8,258430515319147.8,1329625422945081.5,0.6372550657751385,0.2597579247744977
2019-04-24,1073008362040331.8,257211859066218.6,1330220221106550.2,0.6250612949534926,0.26598874536756256
2019-04-25,1074453853900098.6,259200233612371.94,1333654087512470.5,0.5788420965115638,0.23704616312199076
2019-04-26,1075033530908550.9,260081301955454.72,1335114832864005.5,0.617749726843589,0.26758732214266756
2019-04-27,1076432785143587.2,260082429898462.34,1336515215042049.5,0.7067182859610817,0.31292706298414796
2019-04-28,1075032463211056.8,260409017254515.6,1335441480465572.2,0.6708579589506387,0.31030288519579324
2019-04-29,1068384595263256.5,260085966608059.6,1328470561871316.0,0.562715787397233,0.24506438651131876
2019-04-30,1058592867165370.9,259797222569909.28,1318390089735280.2,0.6065053414445105,0.2569402343517364
2019-05-01,1047826915488827.9,257536775909363.66,1305363691398191.5,0.633406062335959,0.2876845534378803
2019-05-02,1058584256377674.0,260222530254821.78,1318806786632495.8,0.6755450183488974,0.2807431509778173
2019-05-03,1070867810975079.4,261839926987211.03,1332707737962290.5,0.6569772519867927,0.28050466069127056
2019-05-04,1081855116269990.5,262665909482582.97,1344521025752573.5,0.750531920455441,0.31731103683106715
2019-05-05,1089356370131604.5,262166210284890.1,1351522580416494.5,0.7519071453161601,0.33150443961155984
2019-05-06,1092148950934050.5,263879792056859.75,1356028742990910.2,0.5918691837698313,0.26628238773109414
2019-05-07,1092563115734949.8,264789281573029.53,1357352397307979.2,0.5430527227837315,0.25276376204965095
2019-05-08,1096239848620123.4,264948607920650.28,1361188456540773.8,0.5554600105416054,0.25521420976705117
2019-05-09,1100124394860727.4,263983539795030.28,1364107934655757.8,0.5972301024746486,0.2762527300723405
2019-05-10,1102602497319939.5,264347804158822.38,1366950301478762.0,0.6149987197148052,0.28652614986334285
2019-05-11,1107204694025913.8,265091038643841.7,1372295732669755.5,0.7413734172545076,0.3429962952788026
2019-05-12,1111353474460494.1,263373404724508.7,1374726879185002.8,0.6718575812777815,0.32317356092533056
2019-05-13,1111569120304175.0,263930353408685.94,1375499473712861.0,0.5564370043719734,0.2621999400103409
2019-05-14,1110950719626800.9,264119820799556.84,1375070540426357.8,0.5434957012806888,0.24456647871778495
2019-05-15,1114487960021629.5,263556164016556.28,1378044124038185.8,0.5935658511232377,0.2595482469968882
2019-05-16,1115053931019758.1,265047332520767.28,1380101263540525.5,0.5687714883368067,0.2655544064485309
2019-05-17,1116815467219993.6,265466721504570.4,1382282188724564.0,0.7150232912207511,0.30891476416555574
2019-05-18,1119816552608477.2,265135417370216.2,1384951969978693.5,0.8440229619617192,0.3792769800685036
2019-05-19,1120334874045493.4,266158096609793.75,1386492970655287.0,0.8183775001004072,0.36290968594578965
2019-05-20,1119614470349238.8,266481154550529.28,1386095624899768.0,0.6175605430615022,0.2750321241680823
2019-05-21,1119608933508779.5,266405717320973.28,1386014650829752.8,0.5683811413425798,0.2612388296401413
2019-05-22,1118353398338749.4,267682312236266.84,1386035710575016.2,0.5648366779263784,0.259729030898252
2019-05-23,1118134871976503.4,268259678219182.03,1386394550195685.5,0.5488571363337997,0.24576005313394508
2019-05-24,1118582657899139.5,269589920397931.12,1388172578297070.5,0.6059493719372694,0.25849166818940217
2019-05-25,1122486791106959.8,270055600370033.3,1392542391476993.0,0.8079589133492476,0.31818950395869583
2019-05-26,1126108638855320.0,268534910552221.12,1394643549407541.0,0.869497181122488,0.33494852870765773
2019-05-27,1127865604457889.2,267984142111760.22,1395849746569649.5,0.7436507709926545,0.3095994593479794
2019-05-28,1129343272136537.5,268420719010732.97,1397763991147270.5,0.5781331432102089,0.28122655501943883
2019-05-29,1134319509515251.5,268738204356552.9,1403057713871804.5,0.5858579829057194,0.27375516246318476
2019-05-30,1134909449055853.5,271062523376228.78,1405971972432082.2,0.6566080780592407,0.3004052462102611
2019-05-31,1135923678755552.5,272855297764359.44,1408778976519912.0,0.6656365041461322,0.28249964731430177
2019-06-01,1136852328972748.5,272728242062009.62,1409580571034758.0,0.7332785572340623,0.3123980659226003
2019-06-02,1135348479077989.5,273090771321412.12,1408439250399401.5,0.7138460402144993,0.3162486149995285
2019-06-03,1133226920341128.8,272276871813188.5,1405503792154317.2,0.5412605425119273,0.2521739485363725
2019-06-04,1131318524441929.2,272124195436887.03,1403442719878816.2,0.5610622244913832,0.2531430803616644
2019-06-05,1129677481363848.0,272532582171981.22,1402210063535829.2,0.5740357666976398,0.23973090559447371
2019-06-06,1129634401178073.0,271965470203016.88,1401599871381090.0,0.5596931919004332,0.25257303358613475
2019-06-07,1130809932687548.0,271652291514645.12,1402462224202193.0,0.5432147969687364,0.24386419411006383
2019-06-08,1131510156940017.8,271762940045944.56,1403273096985962.2,0.5993756278744228,0.2761013655659338
2019-06-09,1130845503399513.8,272085834168160.75,1402931337567674.5,0.6363777160733723,0.28477698051721534
2019-06-10,1128165667740739.0,271657205867090.56,1399822873607829.5,0.5622475002775674,0.24519815463829975
2019-06-11,1125476241212319.1,270790131190680.3,1396266372402999.5,0.5426325738584328,0.231063733176133
2019-06-12,1124521516539347.5,270938475733745.4,1395459992273093.0,0.542738361797486,0.2472004090256658
2019-06-13,1127027604238697.8,270888445321798.94,1397916049560496.8,0.4977714439741032,0.23683245858458965
2019-06-14,1125685144522722.8,272045007407903.06,1397730151930625.8,0.5544598071916795,0.2291592424972069
2019-06-15,1124723757421498.5,272210536362112.44,1396934293783611.0,0.636768343942869,0.2734412049861645
2019-06-16,1119766949717769.4,271449601410144.78,1391216551127914.2,0.6726016313350569,0.2935172777968242
2019-06-17,1113424060519682.0,271878713648579.44,1385302774168261.5,0.5384326209735345,0.244940036314468
2019-06-18,1114288542244749.0,271729868581233.84,1386018410825982.8,0.49860983799683045,0.2322290665141013
2019-06-19,1107567150753760.8,271432268129561.56,1378999418883322.2,0.5364668369339021,0.22930528758501842
2019-06-20,1101459656144319.1,271963116485383.03,1373422772629702.2,0.5283968935420824,0.23789016256586037
2019-06-21,1098065894502330.0,271490323390678.56,1369556217893008.5,0.5741017015944725,0.2536209810778404
2019-06-22,1096496522855699.8,271533551775785.75,1368030074631485.5,0.5888163119219207,0.26735341733593143
2019-06-23,1095799084268272.0,271881073945937.47,1367680158214209.5,0.6398269181175065,0.2843412455613356
2019-06-24,1096043962688998.8,271605704004598.53,1367649666693597.2,0.5357230398423899,0.22165811464208343
2019-06-25,1094993962339462.0,272067782116859.06,1367061744456321.0,0.5557044142977081,0.23584537697482374
2019-06-26,1091510139845047.6,271459631339358.38,1362969771184406.0,0.5349402462020847,0.2268959339578223
2019-06-27,1091246973352155.2,271126252469336.9,1362373225821492.2,0.6274739390591146,0.24514469877484144
2019-06-28,1090088692992988.8,268776803039955.38,1358865496032944.0,0.6965041144652004,0.25775585888007424
2019-06-29,1088500684350387.2,268139978624251.0,1356640662974638.2,0.7860726641090126,0.30951129809265443
2019-06-30,1087459253605910.2,267966077843960.78,1355425331449871.0,0.8321979201990322,0.34581215665921144
2019-07-01,1086521952776359.9,266832131758082.2,1353354084534442.0,0.6309980157023815,0.2877937289317509
2019-07-02,1085538029854967.1,267540785528014.4,1353078815382981.5,0.5726032998841677,0.26588457800793047
2019-07-03,1082940352007831.0,266733097689344.3,1349673449697175.2,0.5988339056469315,0.25850531603055354
2019-07-04,1080905613459104.0,268074406731437.16,1348980020190541.2,0.6045224384073168,0.26590457075330404
2019-07-05,1080377459693654.8,268043217987308.94,1348420677680963.8,0.5975511882669455,0.2750476409063652
2019-07-06,1080577794167550.8,267832699424775.38,1348410493592326.0,0.6946251393821182,0.31630981675626907
2019-07-07,1081723691169541.8,268455011963394.34,1350178703132936.0,0.6937127786494954,0.33131515000404954
2019-07-08,1082441345837830.8,268137802220044.6,1350579148057875.2,0.5832352714621759,0.26786831024315727
2019-07-09,1081345546309307.0,266899553395065.53,1348245099704372.5,0.5631247098294442,0.2652439407072101
2019-07-10,1080118891223209.9,267501080741382.72,1347619971964592.5,0.5739622382320535,0.260131016031552
2019-07-11,1077708615979810.4,267882483998186.03,1345591099977996.5,0.6042282221662886,0.268230985730828
